63,Paid,3/11/2019 4:05,1,34,LuzGrable@gmail.com
64,Paid,3/12/2019 4:05,1,13,JudsonDudek@gmail.com
65,Paid,3/13/2019 4:05,1,118,MaxBento@gmail.com
66,Paid,3/14/2019 4:05,1,80,HunterCoit@gmail.com
67,Paid,3/15/2019 4:05,1,118,SavannaPohlmann@gmail.com
68,Paid,3/16/2019 4:05,1,58,EulahAgbayani@gmail.com
69,Paid,3/17/2019 4:05,1,54,ChelsieLichtenberger@gmail.com
70,Paid,3/18/2019 4:05,1,116,GertrudDaley@gmail.com
71,Paid,3/19/2019 4:05,1,24,DonnWimberley@gmail.com
72,Paid,3/20/2019 4:05,1,25,CrissyKeyes@gmail.com
73,Paid,3/21/2019 4:05,1,65,MaudieEdney@gmail.com
74,Paid,3/22/2019 4:05,1,91,DetraBright@gmail.com
75,Paid,3/23/2019 4:05,1,11,SungStops@gmail.com
76,Paid,3/24/2019 4:05,1,118,LucileHensler@gmail.com
77,Paid,3/25/2019 4:05,1,15,ChuckCasteel@gmail.com
78,Paid,3/26/2019 4:05,1,81,AlthaDelillo@gmail.com
79,Paid,3/27/2019 4:05,1,36,ToshikoCockrill@gmail.com
80,Paid,3/28/2019 4:05,1,36,AaronBulow@gmail.com
81,Paid,3/29/2019 4:05,1,29,RalphSitu@gmail.com
82,Paid,3/30/2019 4:05,1,67,DomenicaRevard@gmail.com
83,Paid,3/31/2019 4:05,1,119,DixieSweeney@gmail.com
84,Paid,4/1/2019 4:05,1,56,IgnacioSnow@gmail.com
85,Paid,4/2/2019 4:05,1,66,LillieWrona@gmail.com
86,Paid,4/3/2019 4:05,1,53,LisaDexter@gmail.com
87,Paid,4/4/2019 4:05,1,84,ArlettaKepler@gmail.com
88,Paid,4/5/2019 4:05,1,42,KenyettaBarrentine@gmail.com
89,Paid,4/6/2019 4:05,1,81,DeliaSeabrook@gmail.com
90,Paid,4/7/2019 4:05,1,91,SantosEager@gmail.com
91,Paid,4/8/2019 4:05,1,2,StephnieSoldner@gmail.com
92,Paid,4/9/2019 4:05,1,59,NoahBaize@gmail.com
93,Paid,4/10/2019 4:05,1,77,ChristopherCano@gmail.com
94,Paid,4/11/2019 4:05,1,53,KarlaBarbosa@gmail.com
95,Paid,4/12/2019 4:05,1,4,FernandeBergfeld@gmail.com
96,Paid,4/13/2019 4:05,1,53,TamLo@gmail.com
97,Paid,4/14/2019 4:05,1,53,KarissaEmery@gmail.com
98,Paid,4/15/2019 4:05,1,84,JudyPrime@gmail.com
99,Paid,4/16/2019 4:05,1,110,BereniceGrindstaff@gmail.com
100,Paid,4/17/2019 4:05,1,76,PegBrenes@gmail.com
101,Paid,4/18/2019 4:05,1,52,JessieFralick@gmail.com
102,Paid,4/19/2019 4:05,1,84,ReggieLightsey@gmail.com
103,Paid,4/20/2019 4:05,1,103,PeggieRady@gmail.com
104,Paid,4/21/2019 4:05,1,12,IvanaMarkel@gmail.com
105,Paid,4/22/2019 4:05,1,95,MarcelenePinson@gmail.com
106,Paid,4/23/2019 4:05,1,102,FloreneGreenhill@gmail.com
107,Paid,4/24/2019 4:05,1,18,NicholleGreene@gmail.com
108,Paid,4/25/2019 4:05,1,102,LonnaMckillip@gmail.com
109,Paid,4/26/2019 4:05,1,90,EulaJenny@gmail.com
110,Paid,4/27/2019 4:05,1,119,MauroTheis@gmail.com
111,Paid,4/28/2019 4:05,1,29,HelgaMauro@gmail.com
112,Paid,4/29/2019 4:05,1,80,AllegraHuntsman@gmail.com
113,Paid,4/30/2019 4:05,1,94,RobbyChavera@gmail.com
114,Paid,5/1/2019 4:05,1,84,TeenaTwining@gmail.com
115,Paid,5/2/2019 4:05,1,33,SolangeFlorence@gmail.com
116,Paid,5/3/2019 4:05,1,38,EldonJester@gmail.com
117,Paid,5/4/2019 4:05,1,80,GenaSoriano@gmail.com
118,Paid,5/5/2019 4:05,1,81,MaritaCarrington@gmail.com
119,Paid,5/6/2019 4:05,1,56,KarlynPion@gmail.com
120,Paid,5/7/2019 4:05,1,116,HillaryCave@gmail.com
121,Paid,5/8/2019 4:05,1,25,LieselotteMckechnie@gmail.com
122,Paid,5/9/2019 4:05,1,26,MissyCzerwinski@gmail.com
123,Paid,5/10/2019 4:05,1,10,DustiNaumann@gmail.com
124,Paid,5/11/2019 4:05,1,72,RosalvaFuhr@gmail.com
125,Paid,5/12/2019 4:05,1,79,CammieZamzow@gmail.com
126,Paid,5/13/2019 4:05,1,75,JoesphValtierra@gmail.com
127,Paid,5/14/2019 4:05,1,89,LadawnPhinney@gmail.com
128,Paid,5/15/2019 4:05,1,85,NarcisaKrebbs@gmail.com
129,Paid,5/16/2019 4:05,1,22,IlanaSteffan@gmail.com
130,Paid,5/17/2019 4:05,1,69,LorrettaLove@gmail.com
131,Paid,5/18/2019 4:05,1,85,TashinaMenefee@gmail.com
132,Paid,5/19/2019 4:05,1,105,ElviraGuillotte@gmail.com
133,Paid,5/20/2019 4:05,1,44,LoreleiSauseda@gmail.com
134,Paid,5/21/2019 4:05,1,11,MelvinaBorden@gmail.com
135,Paid,5/22/2019 4:05,1,14,GlennisSalzano@gmail.com
136,Paid,5/23/2019 4:05,1,73,DulcieJohansson@gmail.com
137,Paid,5/24/2019 4:05,1,63,LuciPoisson@gmail.com
138,Paid,5/25/2019 4:05,1,8,VivianaRosner@gmail.com
139,Paid,5/26/2019 4:05,1,45,ThomasineChappelle@gmail.com
140,Paid,5/27/2019 4:05,1,56,SimonNapper@gmail.com
141,Paid,5/28/2019 4:05,1,4,KristoferComstock@gmail.com
142,Paid,5/29/2019 4:05,1,55,KeniaHellickson@gmail.com
143,Paid,5/30/2019 4:05,1,108,MaricaTorgersen@gmail.com
144,Paid,5/31/2019 4:05,1,5,GoldieGrissett@gmail.com
145,Paid,6/1/2019 4:05,1,79,GertieCornell@gmail.com
146,Paid,6/2/2019 4:05,1,105,MonetHenriques@gmail.com
147,Paid,6/3/2019 4:05,1,58,JonieAsaro@gmail.com
148,Paid,6/4/2019 4:05,1,42,RoselineLeroux@gmail.com
149,Paid,6/5/2019 4:05,1,111,RacquelMcfatridge@gmail.com
150,Paid,6/6/2019 4:05,1,80,EdaGathers@gmail.com
151,Paid,6/7/2019 4:05,1,118,AudryMatsuo@gmail.com
152,Paid,6/8/2019 4:05,1,46,WanetaStefaniak@gmail.com
153,Paid,6/9/2019 4:05,1,82,BettyannRuane@gmail.com
154,Paid,6/10/2019 4:05,1,91,JacalynHevey@gmail.com
155,Paid,6/11/2019 4:05,1,43,SiuMcnichols@gmail.com
156,Paid,6/12/2019 4:05,1,26,CandiPantano@gmail.com
157,Paid,6/13/2019 4:05,1,46,EdrisFriddle@gmail.com
158,Paid,6/14/2019 4:05,1,109,EtheleneMarine@gmail.com
159,Paid,6/15/2019 4:05,1,91,AstridHilger@gmail.com
160,Paid,6/16/2019 4:05,1,116,KendrickFortune@gmail.com
161,Paid,6/17/2019 4:05,1,36,ShavonGlass@gmail.com
162,Paid,6/18/2019 4:05,1,108,MonicaWadley@gmail.com
163,Paid,6/19/2019 4:05,1,74,AleidaMosely@gmail.com
164,Paid,6/20/2019 4:05,1,9,AidaSamora@gmail.com
165,Paid,6/21/2019 4:05,1,2,AdellaGivan@gmail.com
166,Paid,6/22/2019 4:05,1,113,CindiePurcell@gmail.com
167,Paid,6/23/2019 4:05,1,87,NicolleCutchin@gmail.com
168,Paid,6/24/2019 4:05,1,57,EvelyneOuzts@gmail.com
169,Paid,6/25/2019 4:05,1,53,DrucillaTezeno@gmail.com
170,Paid,6/26/2019 4:05,1,81,OliviaBracco@gmail.com
171,Paid,6/27/2019 4:05,1,24,NenitaQualls@gmail.com
172,Paid,6/28/2019 4:05,1,99,AlizaRamsay@gmail.com
173,Paid,6/29/2019 4:05,1,105,ArlindaProvost@gmail.com
174,Paid,6/30/2019 4:05,1,12,FerminaGero@gmail.com
175,Paid,7/1/2019 4:05,1,101,BrentMcmillin@gmail.com
176,Paid,7/2/2019 4:05,1,102,GradyRakes@gmail.com
177,Paid,7/3/2019 4:05,1,67,LaurenDurrah@gmail.com
178,Paid,7/4/2019 4:05,1,102,SolomonLintner@gmail.com
179,Paid,7/5/2019 4:05,1,72,MohammedBriley@gmail.com
180,Paid,7/6/2019 4:05,1,118,VenusSilsby@gmail.com
181,Paid,7/7/2019 4:05,1,86,BorisRuddell@gmail.com
182,Paid,7/8/2019 4:05,1,91,DelorseBroach@gmail.com
183,Paid,7/9/2019 4:05,1,45,EboniMallari@gmail.com
184,Paid,7/10/2019 4:05,1,53,SudieCoppinger@gmail.com
185,Paid,7/11/2019 4:05,1,116,LatiaSwanner@gmail.com
186,Paid,7/12/2019 4:05,1,23,IsiahWarburton@gmail.com
187,Paid,7/13/2019 4:05,1,68,RosendoQuattlebaum@gmail.com
188,Paid,7/14/2019 4:05,1,82,LeslieBove@gmail.com
189,Paid,7/15/2019 4:05,1,65,RalphAult@gmail.com
190,Paid,7/16/2019 4:05,1,82,RosalbaSteinke@gmail.com
191,Paid,7/17/2019 4:05,1,13,MinnaToupin@gmail.com
192,Paid,7/18/2019 4:05,1,117,RocioDecuir@gmail.com
193,Paid,7/19/2019 4:05,1,38,MercedesGrisby@gmail.com
194,Paid,7/20/2019 4:05,1,94,LucienNagler@gmail.com
195,Paid,7/21/2019 4:05,1,63,ThuGoode@gmail.com
196,Paid,7/22/2019 4:05,1,59,CelinaRitz@gmail.com
197,Paid,7/23/2019 4:05,1,44,ShenitaDelaughter@gmail.com
198,Paid,7/24/2019 4:05,1,3,AllineHeim@gmail.com
199,Paid,7/25/2019 4:05,1,52,ConnieHoltman@gmail.com
200,Paid,7/26/2019 4:05,1,18,AdrieneScheetz@gmail.com
201,Paid,7/27/2019 4:05,1,82,RosalbaPrall@gmail.com
202,Paid,7/28/2019 4:05,1,88,CatheyRottman@gmail.com
203,Paid,7/29/2019 4:05,1,118,SauTekulve@gmail.com
204,Paid,7/30/2019 4:05,1,86,LadonnaHunkins@gmail.com
205,Paid,7/31/2019 4:05,1,20,ArdisLindblom@gmail.com
206,Paid,8/1/2019 4:05,1,7,RosemaryPlatter@gmail.com
207,Paid,8/2/2019 4:05,1,67,AssuntaDendy@gmail.com
208,Paid,8/3/2019 4:05,1,41,DeanMartins@gmail.com
209,Paid,8/4/2019 4:05,1,54,ReneeHauptman@gmail.com
210,Paid,8/5/2019 4:05,1,26,OwenChatmon@gmail.com
211,Paid,8/6/2019 4:05,1,97,RoselineGibb@gmail.com
212,Paid,8/7/2019 4:05,1,62,JuliaFontenot@gmail.com
213,Paid,8/8/2019 4:05,1,66,LakeishaKeeling@gmail.com
214,Paid,8/9/2019 4:05,1,20,JolineMattern@gmail.com
215,Paid,8/10/2019 4:05,1,38,ThomasenaSchueler@gmail.com
216,Paid,8/11/2019 4:05,1,76,RaquelGleason@gmail.com
217,Paid,8/12/2019 4:05,1,36,SaranPickard@gmail.com
218,Paid,8/13/2019 4:05,1,31,MartinPlate@gmail.com
219,Paid,8/14/2019 4:05,1,64,MichalBickley@gmail.com
220,Paid,8/15/2019 4:05,1,106,DottyNickens@gmail.com
221,Paid,8/16/2019 4:05,1,107,WaldoRhames@gmail.com
222,Paid,8/17/2019 4:05,1,21,ShaniRuf@gmail.com
223,Paid,8/18/2019 4:05,1,19,ChetCave@gmail.com
224,Paid,8/19/2019 4:05,1,36,WillisAccardo@gmail.com
225,Paid,8/20/2019 4:05,1,43,SandiVillanveva@gmail.com
226,Paid,8/21/2019 4:05,1,22,CarlynFasano@gmail.com
227,Paid,8/22/2019 4:05,1,29,JacksonGrasser@gmail.com
228,Paid,8/23/2019 4:05,1,24,CiraSereno@gmail.com
229,Paid,8/24/2019 4:05,1,109,RhondaBartz@gmail.com
230,Paid,8/25/2019 4:05,1,103,PatMarton@gmail.com
231,Paid,8/26/2019 4:05,1,19,BellKoester@gmail.com
232,Paid,8/27/2019 4:05,1,40,MauritaTelfer@gmail.com
233,Paid,8/28/2019 4:05,1,96,RosaleeChampney@gmail.com
234,Paid,8/29/2019 4:05,1,81,KalaLeavitt@gmail.com
235,Paid,8/30/2019 4:05,1,13,MitsukoBeier@gmail.com
236,Paid,8/31/2019 4:05,1,41,PaolaTrew@gmail.com
237,Paid,9/1/2019 4:05,1,84,JeramySpurr@gmail.com
238,Paid,9/2/2019 4:05,1,90,ArlindaCusson@gmail.com
239,Paid,9/3/2019 4:05,1,65,LouisSandoval@gmail.com
240,Paid,9/4/2019 4:05,1,45,AmaliaZigler@gmail.com
241,Paid,9/5/2019 4:05,1,28,VennieBernal@gmail.com
242,Paid,9/6/2019 4:05,1,9,KerenCollingsworth@gmail.com
243,Paid,9/7/2019 4:05,1,72,AbramKulp@gmail.com
244,Paid,9/8/2019 4:05,1,65,BreanaPasha@gmail.com
245,Paid,9/9/2019 4:05,1,77,TamarBundy@gmail.com
246,Paid,9/10/2019 4:05,1,53,MatildaLinville@gmail.com
247,Paid,9/11/2019 4:05,1,94,SherrilEason@gmail.com
248,Paid,9/12/2019 4:05,1,47,CharissaMoreton@gmail.com
249,Paid,9/13/2019 4:05,1,90,RolandoHoehn@gmail.com
250,Paid,9/14/2019 4:05,1,4,MimiStelle@gmail.com
251,Paid,9/15/2019 4:05,1,95,LouannImperato@gmail.com
252,Paid,9/16/2019 4:05,1,102,JackelineHaberle@gmail.com
253,Paid,9/17/2019 4:05,1,14,JosphineChavis@gmail.com
254,Paid,9/18/2019 4:05,1,111,KenyaBenedetti@gmail.com
255,Paid,9/19/2019 4:05,1,2,SimonWedel@gmail.com
256,Paid,9/20/2019 4:05,1,44,KelvinMcnutt@gmail.com
257,Paid,9/21/2019 4:05,1,88,SharonPatten@gmail.com
258,Paid,9/22/2019 4:05,1,36,ValeriaAstle@gmail.com
259,Paid,9/23/2019 4:05,1,81,LeolaMinard@gmail.com
260,Paid,9/24/2019 4:05,1,102,HyunMurton@gmail.com
261,Paid,9/25/2019 4:05,1,45,DonnyPauling@gmail.com
262,Paid,9/26/2019 4:05,1,20,GoldenBaltimore@gmail.com
263,Paid,9/27/2019 4:05,1,10,KileyKesner@gmail.com
264,Paid,9/28/2019 4:05,1,92,KittyDiederich@gmail.com
265,Paid,9/29/2019 4:05,1,75,DerrickCoby@gmail.com
266,Paid,9/30/2019 4:05,1,62,JohnnieMongold@gmail.com
267,Paid,10/1/2019 4:05,1,6,RobbieSquillante@gmail.com
268,Paid,10/2/2019 4:05,1,72,LanitaMonk@gmail.com
269,Paid,10/3/2019 4:05,1,71,TalithaEdie@gmail.com
270,Paid,10/4/2019 4:05,1,29,AminaSaiki@gmail.com
271,Paid,10/5/2019 4:05,1,71,BrainWierenga@gmail.com
272,Paid,10/6/2019 4:05,1,74,JohnnaKlotz@gmail.com
273,Paid,10/7/2019 4:05,1,13,KathrinVento@gmail.com
274,Paid,10/8/2019 4:05,1,80,HiediSauseda@gmail.com
275,Paid,10/9/2019 4:05,1,13,ElnaLisowski@gmail.com
276,Paid,10/10/2019 4:05,1,22,OraHolter@gmail.com
277,Paid,10/11/2019 4:05,1,100,RoyalAllard@gmail.com
278,Paid,10/12/2019 4:05,1,4,BethanieFriedrichs@gmail.com
279,Paid,10/13/2019 4:05,1,56,HeidiMilot@gmail.com
280,Paid,10/14/2019 4:05,1,30,LeonMcarthur@gmail.com
281,Paid,10/15/2019 4:05,1,29,HolliPerl@gmail.com
282,Paid,10/16/2019 4:05,1,103,AmieDrescher@gmail.com
283,Paid,10/17/2019 4:05,1,106,LuCarwell@gmail.com
284,Paid,10/18/2019 4:05,1,48,StefanieHellickson@gmail.com
285,Paid,10/19/2019 4:05,1,83,CelestaPurdom@gmail.com
286,Paid,10/20/2019 4:05,1,95,DellHenson@gmail.com
287,Paid,10/21/2019 4:05,1,53,SonKelton@gmail.com
288,Paid,10/22/2019 4:05,1,19,AlanaHeroux@gmail.com
289,Paid,10/23/2019 4:05,1,92,KarleenRolan@gmail.com
290,Paid,10/24/2019 4:05,1,95,ChunRodger@gmail.com
291,Paid,10/25/2019 4:05,1,101,GemmaBozek@gmail.com
292,Paid,10/26/2019 4:05,1,52,IsrealDerby@gmail.com
293,Paid,10/27/2019 4:05,1,106,GregorioFinlay@gmail.com
294,Paid,10/28/2019 4:05,1,23,CelestinaKoen@gmail.com
295,Paid,10/29/2019 4:05,1,82,MadalynStrang@gmail.com
296,Paid,10/30/2019 4:05,1,49,BrittLauritsen@gmail.com
297,Paid,10/31/2019 4:05,1,39,StaciaShams@gmail.com
298,Paid,11/1/2019 4:05,1,10,SoniaVermillion@gmail.com
299,Paid,11/2/2019 4:05,1,98,DixieAhumada@gmail.com
300,Paid,11/3/2019 4:05,1,3,MarjoryRuble@gmail.com
301,Paid,11/4/2019 4:05,1,46,HungYoshida@gmail.com
302,Paid,11/5/2019 4:05,1,54,KimberySimental@gmail.com
303,Paid,11/6/2019 4:05,1,76,MoraCockrum@gmail.com
304,Paid,11/7/2019 4:05,1,34,RhettShadrick@gmail.com
305,Paid,11/8/2019 4:05,1,62,MerlynOatis@gmail.com
306,Paid,11/9/2019 4:05,1,73,ZandraOrtegon@gmail.com
307,Paid,11/10/2019 4:05,1,71,ColetteLamoreaux@gmail.com
308,Paid,11/11/2019 4:05,1,76,AdelleTrail@gmail.com
309,Paid,11/12/2019 4:05,1,95,KenaSundberg@gmail.com
310,Paid,11/13/2019 4:05,1,44,FePinon@gmail.com
311,Paid,11/14/2019 4:05,1,35,YuBoelter@gmail.com
312,Paid,11/15/2019 4:05,1,66,YongWesterman@gmail.com
313,Paid,11/16/2019 4:05,1,120,CarmellaCarmen@gmail.com
314,Paid,11/17/2019 4:05,1,22,GigiNottage@gmail.com
315,Paid,11/18/2019 4:05,1,48,FreemanVaillancourt@gmail.com
316,Paid,11/19/2019 4:05,1,68,YolandoPiller@gmail.com
317,Paid,11/20/2019 4:05,1,111,TammeraLewandowski@gmail.com
318,Paid,11/21/2019 4:05,1,79,KrystinNord@gmail.com
319,Paid,11/22/2019 4:05,1,112,ElijahCreekmore@gmail.com
320,Paid,11/23/2019 4:05,1,70,MirnaFamilia@gmail.com
321,Paid,11/24/2019 4:05,1,19,NiaPrater@gmail.com
322,Paid,11/25/2019 4:05,1,42,KennaMuncy@gmail.com
323,Paid,11/26/2019 4:05,1,113,BrigidaFritz@gmail.com
324,Paid,11/27/2019 4:05,1,34,MaryettaLeath@gmail.com
325,Paid,11/28/2019 4:05,1,105,BrianaRawls@gmail.com
326,Paid,11/29/2019 4:05,1,50,AlaineVierra@gmail.com
327,Paid,11/30/2019 4:05,1,18,RomonaEguia@gmail.com
328,Paid,12/1/2019 4:05,1,99,ToriCappelli@gmail.com
329,Paid,12/2/2019 4:05,1,88,DwightBoydston@gmail.com
330,Paid,12/3/2019 4:05,1,32,VictorCrompton@gmail.com
331,Paid,12/4/2019 4:05,1,74,JennetteSimeon@gmail.com
332,Paid,12/5/2019 4:05,1,61,BeatrizDolloff@gmail.com
333,Paid,12/6/2019 4:05,1,108,JulianaFolkers@gmail.com
334,Paid,12/7/2019 4:05,1,54,GermaineGarfinkel@gmail.com
335,Paid,12/8/2019 4:05,1,38,LesleeScarborough@gmail.com
336,Paid,12/9/2019 4:05,1,73,LemuelHaefner@gmail.com
337,Paid,12/10/2019 4:05,1,98,KarissaPeirce@gmail.com
338,Paid,12/11/2019 4:05,1,49,BerryMewborn@gmail.com
339,Paid,12/12/2019 4:05,1,2,AlyseBridge@gmail.com
340,Paid,12/13/2019 4:05,1,5,NinaMillette@gmail.com
341,Paid,12/14/2019 4:05,1,33,LeenaDonaldson@gmail.com
342,Paid,12/15/2019 4:05,1,20,ArdelleDenver@gmail.com
343,Paid,12/16/2019 4:05,1,82,CarylonLeitch@gmail.com
344,Paid,12/17/2019 4:05,1,38,GaynelleMcknight@gmail.com
345,Paid,12/18/2019 4:05,1,4,RachalEvett@gmail.com
346,Paid,12/19/2019 4:05,1,67,HoneyGoines@gmail.com
347,Paid,12/20/2019 4:05,1,47,GarrettHelbig@gmail.com
348,Paid,12/21/2019 4:05,1,87,GalaBillips@gmail.com
349,Paid,12/22/2019 4:05,1,12,FilomenaDymond@gmail.com
350,Paid,12/23/2019 4:05,1,105,LashaundaPett@gmail.com
351,Paid,12/24/2019 4:05,1,43,GilberteMcfadden@gmail.com
352,Paid,12/25/2019 4:05,1,23,PhebeValasquez@gmail.com
353,Paid,12/26/2019 4:05,1,23,ValrieSchooler@gmail.com
354,Paid,12/27/2019 4:05,1,60,KoriPetrone@gmail.com
355,Paid,12/28/2019 4:05,1,8,RodgerHousand@gmail.com
356,Paid,12/29/2019 4:05,1,114,RuthanneTienda@gmail.com
357,Paid,12/30/2019 4:05,1,26,MelodeeDemaio@gmail.com
358,Paid,12/31/2019 4:05,1,14,KemberlyGrimaldi@gmail.com
359,Paid,1/1/2020 4:05,1,51,GeniaStalker@gmail.com
360,Paid,1/2/2020 4:05,1,40,RoyceLazo@gmail.com
361,Paid,1/3/2020 4:05,1,6,MarlonOverturf@gmail.com
362,Paid,1/4/2020 4:05,1,37,CarolynDraper@gmail.com
363,Paid,1/5/2020 4:05,1,9,CristinLyden@gmail.com
364,Paid,1/6/2020 4:05,1,73,KimiTrotta@gmail.com
365,Paid,1/7/2020 4:05,1,40,ShaneEaston@gmail.com
366,Paid,1/8/2020 4:05,1,48,MeiVallery@gmail.com
367,Paid,1/9/2020 4:05,1,75,AnjaWyatt@gmail.com
368,Paid,1/10/2020 4:05,1,106,CarmineHollar@gmail.com
369,Paid,1/11/2020 4:05,1,66,EloiseVasko@gmail.com
370,Paid,1/12/2020 4:05,1,30,BrandieBergeson@gmail.com
371,Paid,1/13/2020 4:05,1,103,HannaMccurley@gmail.com
372,Paid,1/14/2020 4:05,1,36,DarylRoussel@gmail.com
373,Paid,1/15/2020 4:05,1,28,BrittScheidler@gmail.com
374,Paid,1/16/2020 4:05,1,20,LucianaTwyman@gmail.com
375,Paid,1/17/2020 4:05,1,65,CarinaLiebel@gmail.com
376,Paid,1/18/2020 4:05,1,3,ErmelindaPolinsky@gmail.com
377,Paid,1/19/2020 4:05,1,2,PorterBiddy@gmail.com
378,Paid,1/20/2020 4:05,1,112,MarielaArmstrong@gmail.com
379,Paid,1/21/2020 4:05,1,96,AntoineGieseke@gmail.com
380,Paid,1/22/2020 4:05,1,79,FlorineGuerra@gmail.com
381,Paid,1/23/2020 4:05,1,24,RenettaSeldon@gmail.com
382,Paid,1/24/2020 4:05,1,50,ZoraidaChadwell@gmail.com
383,Paid,1/25/2020 4:05,1,47,DeltaLathan@gmail.com
384,Paid,1/26/2020 4:05,1,3,ShainaRobison@gmail.com
385,Paid,1/27/2020 4:05,1,68,LatonyaGularte@gmail.com
386,Paid,1/28/2020 4:05,1,25,NedraPiercy@gmail.com
387,Paid,1/29/2020 4:05,1,101,FloydHartline@gmail.com
388,Paid,1/30/2020 4:05,1,98,ShondaHein@gmail.com
389,Paid,1/31/2020 4:05,1,89,LuisaSchober@gmail.com
390,Paid,2/1/2020 4:05,1,105,LatashaDressler@gmail.com
391,Paid,2/2/2020 4:05,1,115,ArleenJo@gmail.com
392,Paid,2/3/2020 4:05,1,26,SammieMao@gmail.com
393,Paid,2/4/2020 4:05,1,70,JuleneHighfill@gmail.com
394,Paid,2/5/2020 4:05,1,16,PorfirioJanzen@gmail.com
395,Paid,2/6/2020 4:05,1,72,WilmaArtz@gmail.com
